"region","time_stamp","val_O3_mean","val_NO2_mean","val_SO2_mean","val_PM10_mean","val_PM2.5_mean","val_O3_max","val_NO2_max","val_SO2_max","val_PM10_max","val_PM2.5_max","val_Corylus","val_Alnus","val_Salix","val_Betula","val_Fraxinus","val_Ulmus","val_Quercus","val_Platanus","val_Poaceae","val_Urtica","val_Artemisia","val_Ambrosia","val_Temperature.mean","val_Temperature.max","val_Humidity.mean","val_Humidity.max","val_Pressure.mean","val_Pressure.max","val_Daily.rain","extra_rings_O3_mean","extra_rings_NO2_mean","extra_rings_SO2_mean","extra_rings_PM10_mean","extra_rings_PM2.5_mean","extra_rings_O3_max","extra_rings_NO2_max","extra_rings_SO2_max","extra_rings_PM10_max","extra_rings_PM2.5_max","extra_rings_Corylus","extra_rings_Alnus","extra_rings_Salix","extra_rings_Betula","extra_rings_Fraxinus","extra_rings_Ulmus","extra_rings_Quercus","extra_rings_Platanus","extra_rings_Poaceae","extra_rings_Urtica","extra_rings_Artemisia","extra_rings_Ambrosia","extra_rings_Temperature.mean","extra_rings_Temperature.max","extra_rings_Humidity.mean","extra_rings_Humidity.max","extra_rings_Pressure.mean","extra_rings_Pressure.max","extra_rings_Daily.rain"
"BN","2018-10-01",47.5,17.75,4,11.3333333333333,5.5,151.5,136.5,86,18.9444444444444,17,0,0,0,0,0,0,0,0,0,0,0,0,10.4627083333333,11.415,72.035625,75.8033333333333,1015.40833333333,1017.7,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BN","2018-12-04",42.5,24.25,3,14.7777777777778,6,153.5,241.25,75,30.6666666666667,16,0,0,0,0,0,0,0,0,0,0,0,0,3.5,3.5,96.6,96.6,1011.053125,1014.275,0.5,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-09-11",53.5,8,1,10.3888888888889,6.5,151.5,163.5,3,17.3888888888889,10,0,0,0,0,0,0,0,0,0,0,0,0,18.7397916666667,19.245,81.1983333333333,83.76,1008.89583333333,1009.6,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BN","2017-11-13",33.5,30,1,12.4444444444444,9,134.5,156.25,3,29.4444444444444,22,0,0,0,0,0,0,0,0,0,0,0,0,3.121875,3.8,84.0375,87.35,1016.646875,1018.225,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2017-10-18",26,22.5,1,36.5,18,137.5,206.75,53,68.5,27,0,0,0,0,0,0,0,0,0,0,0,0,12.6833333333333,15.2,94.9,98.9,1002.33125,1006.375,0.35,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2018-04-25",73,16,1,15.3888888888889,7.5,187.5,200.666666666667,3,47.7777777777778,13.5,0,0,4,9,4,0,5,0,1,0,0,0,13.1,13.1,65,65,1002.2,1004.6,1.6,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-03-30",72.5,14.6666666666667,1,8.55555555555556,5.5,176.5,116.333333333333,3,15.2222222222222,10.5,0,0,0,0,0,0,0,0,0,0,0,0,7.2,7.2,88.4,88.4,985.146875,988.55,5.3,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-01-08",23.5,17.5,1,17,16,125,159.75,53,24.6666666666667,23,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.8,86.5,86.5,1009.175,1012.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-09-29",51,17.25,1,16.5,6,164.5,237.5,64,31.8333333333333,14,0,0,0,0,0,0,0,0,0,0,0,0,12.9177083333333,14.675,71.9622395833334,77.1375,1016.9875,1021.3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BN","2018-06-14",54,12.6666666666667,1,17.3333333333333,10,172,150.333333333333,64,28.6666666666667,15,0,0,0,0,0,0,0,0,76,54,0,0,14.1,14.1,87.6,87.6,1002.07916666667,1006,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-04-02",60.5,15.3333333333333,1,13.0555555555556,8,171,137.666666666667,53,22.0555555555556,13.5,0,0,0,0,2,0,0,0,0,0,0,0,8.8,8.8,87.7,87.7,987.275,995.3,9.7,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-01-11",9.5,39.25,1,24.5555555555556,21,96,168.75,53,34,27,0,0,0,0,0,0,0,0,0,0,0,0,4.1,4.1,98.3,98.3,1007.27083333333,1014.8,0.1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-21",70,10,6,18.2777777777778,10.5,168,193.5,108,31.8888888888889,19.5,0,0,0,0,0,0,0,0,0,0,0,0,12,12,95.15,95.15,992.708333333333,997.65,10,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-04-06",65.5,19.3333333333333,1,21.7222222222222,15,172,192.333333333333,53,36.2777777777778,19,0,0,12,2,63,0,0,0,0,0,0,0,10,10,64.5,64.5,998.6875,1005.4,0,0,0,0,1,0,0,0,0,1,0,1,1,1,3,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-02-08",48.5,29.75,1,22.5,14,169,186,3,49.7222222222222,32,0,0,0,0,0,0,0,0,0,0,0,0,-2.9,-2.9,72.2425,73.9066666666667,1006.54166666667,1010.6,0.1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"BN","2018-12-31",55.5,13.5,2,11.2222222222222,9,157,153.25,64,21,19.5,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.6,90.3,90.3,1032.64583333333,1033.9,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-06-19",22.5,13,1,10.1666666666667,7,114,111.333333333333,53,39.3333333333333,12,0,0,0,0,0,0,0,0,12,8,0,0,17.75,17.75,86.5,86.5,1012.27916666667,1013.2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-25",49,15.5,2,16.1111111111111,12,149.5,225.75,64,27.5,24.5,0,0,0,0,0,0,0,0,0,0,0,0,2.7,2.7,94.6,94.6,1031.19166666667,1032.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-11-29",68,8.25,5,14.8333333333333,5.5,177,178.75,97,25.2222222222222,10.5,0,0,0,0,0,0,0,0,0,0,0,0,11.8,11.8,90.2,90.2,989.845833333333,995.1,12.2,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-02-03",41.5,22.5,1,15.1666666666667,9,150.5,180.25,3,24.3333333333333,19,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3.8,91.4183333333333,92.245,996.704166666667,1001.2,0.2,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
"BN","2017-11-14",45,26,1,16.6666666666667,8,153,155.25,53,28.8333333333333,13,0,0,0,0,0,0,0,0,0,0,0,0,9.21354166666667,10.025,88.228125,89.975,1014.7625,1016.375,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2018-09-06",49,16.75,1,14.1666666666667,12.5,91,124.5,64,25.5,59,0,0,0,0,0,0,0,0,1,9,0,0,13.7,13.7,94.3,94.3,1006.325,1009.2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-07-10",49.5,8,1,15.3333333333333,8,163,102.333333333333,53,24.8333333333333,13.5,0,0,0,0,0,0,0,0,21,13,0,0,18.8,18.8,59.4,59.4,1012.8875,1014.3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-07-07",87.5,16,1,31,23,43.5,169.666666666667,53,55.1666666666667,40,0,0,0,0,0,0,0,0,24,39,0,0,24.9,24.9,65.4,65.4,1013.275,1014,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-20",70.5,12,5,12.6666666666667,6.5,172.5,219.5,86,22.1666666666667,12,0,0,0,0,0,0,0,0,0,0,0,0,8.6,8.6,91,91,996.636458333335,998.55,18.9,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2017-10-22",62,10.25,1,9.33333333333333,4,170,132.5,3,15.7222222222222,7,0,0,0,0,0,0,0,0,0,0,0,0,11.0958333333333,13.5,76.5458333333333,86.2,1004.584375,1009.85,7.8,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2018-07-11",57,7.66666666666667,1,19.8333333333333,11,180,207.333333333333,53,29,15,0,0,0,0,0,0,0,0,14,6,0,0,18.4,18.4,67.7,67.7,1010.90833333333,1012.2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-07-12",52,11,1,22.3333333333333,10,176,120,28,33.5,17,0,0,0,0,0,0,0,0,8,11,0,0,17.3453125,19.08125,80.1005208333333,84.9125,1010.7,1011.5,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"BN","2018-09-14",51,15.5,1,8.16666666666667,5,162,163,53,14.5,7,0,0,0,0,0,0,0,0,0,0,0,0,11.7,11.7,97.5,97.5,1010.625,1011.8,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-28",18,33.75,3,27.3333333333333,23.5,134.5,230.5,75,39.3888888888889,33.5,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.2,96.6,96.6,1027.37083333333,1030.7,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-12-02",61,8.5,5,8.83333333333333,3,156.5,175.5,97,15.7222222222222,8,0,0,0,0,0,0,0,0,0,0,0,0,12.8,12.8,95.2,95.2,994.245833333333,995.4,18.5,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-10-05",38,19,6,24.1666666666667,11.5,175,164.333333333333,108,40.5555555555556,23,0,0,0,0,0,0,0,0,0,0,0,0,13.3,13.3,97.6,97.6,1004.38333333333,1009.2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-09-09",66,9.75,1,12.8888888888889,5.5,171.5,190.25,53,22.7222222222222,11,0,0,0,0,0,0,0,0,2,9,0,0,18.3075,19.29,78.82375,82.85,1007.425,1009.7,0.1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BN","2018-06-20",25,14.6666666666667,1,9.33333333333333,6,137,112.333333333333,53,17.1666666666667,9,0,0,0,0,0,0,0,0,15,17,0,0,15.05,15.05,93.45,93.45,1010.19583333333,1011.8,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-07-13",56,9.5,0.5,21.6666666666667,10,174,160,28,36,16,0,0,0,0,0,0,0,0,9,10,0,0,18.2557291666667,19.7625,79.0395833333334,82.4416666666667,1011.18333333333,1011.9,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
"BN","2018-06-17",59.5,8,1,11.5,7,166.5,141.666666666667,53,20.6666666666667,12,0,0,0,0,0,0,1,0,4,4,4,0,16.4,16.4,71.5,71.5,1005.87083333333,1006.5,0,0,0,0,1,0,0,0,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,1,1,0
"BN","2018-11-27",29.5,22.5,3,15.1666666666667,12,150,215,75,28.1666666666667,22,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,100,100,1001.47916666667,1006.7,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-09-07",52,13.75,1,11.1111111111111,5.5,166,188.5,64,19.8888888888889,10,0,0,0,0,0,0,0,0,1,18,0,0,11.8,11.8,90.2,90.2,1006.22083333333,1008.1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-09-30",49.5,19.25,0,14.3333333333333,8.5,160.5,131.25,3,28.5,14,0,0,0,0,0,0,0,0,0,0,0,0,11.56953125,12.95,76.8236979166667,82.3625,1010.1875,1012.1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BN","2018-04-01",71.5,14.6666666666667,1,11.5,9,183.5,192,3,16.3333333333333,14,0,0,0,0,0,0,0,0,0,0,0,0,6.1,6.1,75.9,75.9,1001.55104166667,1003.825,0.7,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-01-15",59,11.25,1,10.7222222222222,9,163,100.75,53,23.9444444444444,22,0,0,0,0,0,0,0,0,0,0,0,0,8.3,8.3,93.1,93.1,988.920833333333,1001.8,4.8,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2017-11-19",35,25.25,1,16.5555555555556,14,142.5,184.5,64,39.7777777777778,36,0,0,0,0,0,0,0,0,0,0,0,0,3.90208333333333,4.95,93.8989583333333,95.7,1014.17604166667,1015.45,1.8,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2018-06-22",61,17.3333333333333,1,18.1666666666667,9.5,187.5,153,53,31.6666666666667,13,0,0,0,0,0,0,1,0,72,31,0,0,16.3,16.3,58.6,58.6,1019.60833333333,1020.6,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-10-08",47,11.6666666666667,5,12,6,161,129,97,18.1111111111111,17,0,0,0,0,0,0,0,0,0,0,0,0,11.2,11.2,96.2,96.2,1010.45833333333,1012.3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-09-12",30.5,16.75,1,7.77777777777778,5,137.5,141.75,3,17.2777777777778,11,0,0,0,0,0,0,0,0,0,0,0,0,13.1984375,13.925,92.52265625,95.2416666666667,1012.2125,1013.9,2.49375,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BN","2018-07-16",72.5,9,1,16.6666666666667,9,27.5,231,53,28,15,0,0,0,0,0,0,0,0,8,7,0,0,26,26,47.5,47.5,1003.525,1004.7,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-10-09",59.5,16,6,17.8888888888889,10.5,179,178.333333333333,15,36.3888888888889,26.5,0,0,0,0,0,0,0,0,0,0,0,0,15.3,15.3,79.7,79.7,1007.31666666667,1009.2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2017-10-19",38.5,17.75,1,24,15,166,179,53,39.1111111111111,28,0,0,0,0,0,0,0,0,0,0,0,0,14.3875,16.8,94.4666666666667,100,994.091666666665,1000.175,0.25,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2018-04-26",82.5,14.3333333333333,1,15.7777777777778,7.5,187.5,187,3,23.5,11,0,0,7,3,1,0,1,0,0,0,0,0,12,12,62.5,62.5,1005.50833333333,1006.9,3.9,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-23",50.5,13.5,4,8.83333333333333,6.5,160,181.5,75,21.1666666666667,11,0,0,0,0,0,0,0,0,0,0,0,0,10.1,10.1,98.6,98.6,1014.75416666667,1020.7,5.3,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-10-03",33.5,14.5,4,11.5555555555556,4.5,148,160,86,20.3888888888889,12,0,0,0,0,0,0,0,0,0,0,0,0,15.5,15.5,81.9,81.9,1016.42916666667,1017.9,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-06-18",54,11.3333333333333,1,13,8,176.5,99.6666666666667,3,28,12.5,0,0,0,0,0,0,1,0,29,10,0,0,15.6,15.6,82.95,82.95,1009.0125,1011.1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-04-27",61.5,20,2,14.8888888888889,8.5,166.5,145,53,24.1666666666667,14.5,0,0,2,3,1,0,0,0,2,0,0,0,10,10,83.1,83.1,995.891666666667,1003.2,0.9,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-24",37,20.25,2,13.9444444444444,12,146.5,170.5,64,23.6666666666667,31.5,0,0,0,0,0,0,0,0,0,0,0,0,5.2,5.2,96.8,96.8,1028.69166666667,1032.7,2.7,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-04-29",63,12.3333333333333,1,10.0555555555556,8,164.5,240,3,15.8888888888889,14.5,0,0,5,12,1,0,8,0,0,0,0,0,8.7,8.7,86.3,86.3,1000.10833333333,1001.7,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-10-11",60.5,11,7,16.2222222222222,5.5,166.5,87.5,108,27.5555555555556,13,0,0,0,0,0,0,0,0,0,0,0,0,18.7,18.7,78.9,78.9,992.633333333333,996.2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-05",46.5,13.5,4,11.8888888888889,6.5,145,83.5,86,19.1666666666667,11,0,0,0,0,0,0,0,0,0,0,0,0,11.85,11.85,98.8,98.8,1004.375,1011.45,5.6,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-07-19",62.5,22.3333333333333,2,16.8333333333333,7.5,9,210,108,31,16,0,0,0,0,0,0,0,0,8,25,0,0,23.5,23.5,50.4,50.4,1007.58333333333,1008.8,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-06-23",60.5,22.6666666666667,1,20.8333333333333,11,98.5,186,53,35,19,0,0,0,0,0,0,0,0,92,66,0,0,18.9,18.9,58.7,58.7,1017.49166666667,1019.3,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-06",64,13,4,10.8888888888889,4.5,166.5,191.25,75,24.4444444444444,10,0,0,0,0,0,0,0,0,0,0,0,0,11.85,11.85,95.05,95.05,1004.52291666667,1006.2,3.4,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-12-26",32.5,20.75,3,16.8888888888889,18,139,180,64,29.3888888888889,32.5,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.8,90,90,1027.44583333333,1029.8,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-11-30",66,16.25,4,16.7777777777778,6.5,168.5,176.75,86,23.8888888888889,13.5,0,0,0,0,0,0,0,0,0,0,0,0,9.4,9.4,85.3,85.3,996.291666666667,999.9,14.5,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-03-31",62.5,18,1,9.5,6.5,169,115.333333333333,53,16.5555555555556,15.5,0,1,0,0,0,0,0,0,0,0,0,0,6.6,6.6,76.4,76.4,988.746875,997.475,11.1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-01-09",18.5,23.5,1,28.3333333333333,21,130,201.25,53,37.5,26,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.8,93.6,93.6,995.75,1003.2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-07-14",56.5,12,1,16.3333333333333,9,181,236.333333333333,75,24.6666666666667,15,0,0,0,0,0,0,0,0,2,9,0,0,21.4,21.4,65.4,65.4,1009.51666666667,1011.2,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-04-04",74,13.6666666666667,1,16.6111111111111,9,182.5,198,53,27.8888888888889,13,1,1,0,1,1,0,0,0,0,0,0,0,11.1,11.1,74.1,74.1,982.8,991.3,0.6,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-01-10",46,27.75,1,19.2222222222222,11,169,141,75,37.8888888888889,30,0,0,0,0,0,0,0,0,0,0,0,0,6.4,6.4,93.9,93.9,993.941666666667,997.5,1.3,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2017-10-26",39,21.25,0,14,7,149.5,191.75,3,25.2222222222222,15,0,0,0,0,0,0,0,0,0,0,0,0,13.7416666666666,14.75,97.3395833333334,99.45,1015.61041666667,1017.925,0.1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2018-06-25",65,20.6666666666667,2,21.6666666666667,10,96,165.333333333333,64,38.8333333333333,15.5,0,0,0,0,0,0,0,0,94,125,0,0,18.7,18.7,64.5,64.5,1015.15416666667,1015.8,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-07-22",61.5,19.3333333333333,1,12.3333333333333,9,176.5,162.333333333333,53,21.5,14,0,0,0,0,0,0,0,0,6,4,0,0,25.2,25.2,56.5,56.5,1005.47916666667,1006.5,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-09-15",49,11.75,1,12.7222222222222,7,163,169.25,64,18.8333333333333,10,0,0,0,0,0,0,0,0,0,0,0,0,16.1315104166667,17.7875,75.8213541666667,80.7,1012.6375,1014,0.01875,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BN","2018-10-12",63.5,9.5,6,18.1666666666667,7.5,161.5,148.5,108,26.2777777777778,17.5,0,0,0,0,0,0,0,0,0,0,0,0,18.1,18.1,70.2,70.2,997.695833333333,999.7,5.5,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-07-23",42.5,19,1,13.1666666666667,8,163.5,152.666666666667,53,27.6666666666667,12,0,0,0,0,0,0,0,0,4,2,0,0,25.5,25.5,63.8,63.8,1005.88333333333,1007,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-12-03",61.5,13.5,5,16.8333333333333,9,161,154.5,97,31.3333333333333,17,0,0,0,0,0,0,0,0,0,0,0,0,13,13,88.3,88.3,998.1375,1008.7,2.5,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,0
"BN","2018-10-06",38.5,11,6,12.8888888888889,10,154,156.333333333333,108,32.4444444444444,26.5,0,0,0,0,0,0,0,0,0,0,0,0,11.6274305555556,12.5,94.9190972222222,97.45,1001.07083333333,1007.5,0.0125,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"BN","2018-02-04",51,9.25,1,10.8333333333333,7,145,198,53,20.1666666666667,14,0,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2,78.4,78.4,1012.68333333333,1017.8,3.8,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2017-11-15",24.5,27.5,1,18.2222222222222,12,135.5,203,53,35.0555555555556,28,0,0,0,0,0,0,0,0,0,0,0,0,10.5541666666667,11.125,95.4604166666667,96.1,1014.79270833333,1015.775,0.1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2017-10-20",71,8.5,1,12.7222222222222,6,173.5,159,53,20.7777777777778,9,0,0,0,0,0,0,0,0,0,0,0,0,13.2125,14.5,78.975,98.8,994.820833333333,999.775,7.7,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0
"BN","2018-10-07",43.5,11,5,11.5555555555556,5.5,153,226.666666666667,86,20.2222222222222,13.5,0,0,0,0,0,0,0,0,0,0,0,0,10.5,10.5,77.2,77.2,1011.8875,1013.5,7.7,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-02-05",45,15.5,1,14,9,144,129,3,25,17,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,88.7,88.7,1014.80833333333,1017.7,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-10-04",28,12,4,14.7222222222222,10.5,149,141.333333333333,97,21.6666666666667,20.5,0,0,0,0,0,0,0,0,0,0,0,0,11.3,11.3,98.8,98.8,1013.525,1016.8,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
"BN","2018-02-07",27.5,40.5,1,17.6666666666667,17,143,248.25,3,35.2222222222222,30,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4,92.1,92.1,1009.9125,1011.2,1.1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0
